ShipmentID,ShipmentDate,PlannedArrivalDate,ActualArrivalDate,PlannedDuration,ActualDuration,DeliveryVariance,OnTimeDeliveryFlag,TotalWeight,TotalVolume,TotalPackages,ShipmentValue,ShipmentSize,ValueCategory,Season,Month,Year,CustomerKey,OriginLocationKey,DestinationLocationKey,FreightTypeKey
7208,2019-07-27 00:00:00.000,2019-07-29,,2.0,,,0,162.0,0.0,12,287165.97,Small,Low,Summer,7,2019,214,5038,6602,1
7209,2019-07-27 00:00:00.000,2019-07-29,,2.0,,,0,10.0,0.0,2,287165.97,Small,Low,Summer,7,2019,214,5038,6602,1
7210,2019-07-27 00:00:00.000,2019-07-29,,2.0,,,0,3194.0,0.0,170,287165.97,Small,Low,Summer,7,2019,214,5038,6602,1
7199,2019-07-27 00:00:00.000,2019-07-29,,2.0,,,0,5.0,0.0,1,236125.94,Small,Low,Summer,7,2019,214,5038,6602,1
7200,2019-07-27 00:00:00.000,2019-07-29,,2.0,,,0,5358.0,0.0,276,236125.94,Small,Low,Summer,7,2019,214,5038,6602,1
7201,2019-07-27 00:00:00.000,2019-07-29,,2.0,,,0,297.0,0.0,29,287165.97,Small,Low,Summer,7,2019,214,5038,6602,1
7202,2019-07-27 00:00:00.000,2019-07-29,,2.0,,,0,2718.0,0.0,215,287165.97,Small,Low,Summer,7,2019,214,5038,6602,1
7203,2019-07-27 00:00:00.000,2019-07-29,,2.0,,,0,760.0,0.0,69,287165.97,Small,Low,Summer,7,2019,214,5038,6602,1
7204,2019-07-27 00:00:00.000,2019-07-29,,2.0,,,0,1291.0,0.0,88,287165.97,Small,Low,Summer,7,2019,214,5038,6602,1
6993,2019-07-27 00:00:00.000,2019-07-29,,2.0,,,0,462.0,0.0,34,236125.94,Small,Low,Summer,7,2019,214,5038,6602,1
7178,2019-07-27 00:00:00.000,2019-07-29,,2.0,,,0,891.0,0.0,86,236125.94,Small,Low,Summer,7,2019,214,5038,6602,1
7195,2019-07-27 00:00:00.000,2019-07-29,,2.0,,,0,49.0,0.0,6,236125.94,Small,Low,Summer,7,2019,214,5038,6602,1
7196,2019-07-27 00:00:00.000,2019-07-29,,2.0,,,0,56.0,0.0,6,236125.94,Small,Low,Summer,7,2019,214,5038,6602,1
7197,2019-07-27 00:00:00.000,2019-07-29,,2.0,,,0,182.0,0.0,14,236125.94,Small,Low,Summer,7,2019,214,5038,6602,1
7198,2019-07-27 00:00:00.000,2019-07-29,,2.0,,,0,638.0,0.0,61,236125.94,Small,Low,Summer,7,2019,214,5038,6602,1
7160,2019-07-24 00:00:00.000,2019-07-26,,2.0,,,0,166.0,0.0,13,245370.74,Small,Low,Summer,7,2019,214,5038,6602,1
7161,2019-07-24 00:00:00.000,2019-07-26,,2.0,,,0,4784.0,0.0,264,245370.74,Small,Low,Summer,7,2019,214,5038,6602,1
7162,2019-07-24 00:00:00.000,2019-07-26,,2.0,,,0,340.0,0.0,1,245370.74,Small,Low,Summer,7,2019,214,5038,6602,1
7163,2019-07-24 00:00:00.000,2019-07-26,,2.0,,,0,30.0,0.0,6,245370.74,Small,Low,Summer,7,2019,214,5038,6602,1
7164,2019-07-24 00:00:00.000,2019-07-26,,2.0,,,0,104.0,0.0,7,245370.74,Small,Low,Summer,7,2019,214,5038,6602,1
7165,2019-07-24 00:00:00.000,2019-07-26,,2.0,,,0,2307.0,0.0,129,245370.74,Small,Low,Summer,7,2019,214,5038,6602,1
7130,2019-07-24 00:00:00.000,2019-07-26,,2.0,,,0,3480.0,0.0,17,143701.51,Small,Low,Summer,7,2019,214,5038,6602,1
7134,2019-07-26 00:00:00.000,2019-07-26,,0.0,,,0,1700.0,0.0,127,179762.84,Small,Low,Summer,7,2019,214,5038,6602,1
7151,2019-07-26 00:00:00.000,2019-07-26,,0.0,,,0,1361.0,0.0,100,179762.84,Small,Low,Summer,7,2019,214,5038,6602,1
7152,2019-07-26 00:00:00.000,2019-07-26,,0.0,,,0,35.0,0.0,4,179762.84,Small,Low,Summer,7,2019,214,5038,6602,1
7153,2019-07-26 00:00:00.000,2019-07-26,,0.0,,,0,5306.0,0.0,469,179762.84,Small,Low,Summer,7,2019,214,5038,6602,1
7159,2019-07-24 00:00:00.000,2019-07-26,,2.0,,,0,156.0,0.0,14,245370.74,Small,Low,Summer,7,2019,214,5038,6602,1
7012,2019-07-17 00:00:00.000,2019-07-19,,2.0,,,0,735.0,0.0,80,192597.89,Small,Low,Summer,7,2019,214,5038,6602,1
7125,2019-07-24 00:00:00.000,2019-07-26,,2.0,,,0,32.0,0.0,3,143701.51,Small,Low,Summer,7,2019,214,5038,6602,1
7126,2019-07-24 00:00:00.000,2019-07-26,,2.0,,,0,491.0,0.0,49,143701.51,Small,Low,Summer,7,2019,214,5038,6602,1
7127,2019-07-24 00:00:00.000,2019-07-26,,2.0,,,0,7.0,0.0,2,143701.51,Small,Low,Summer,7,2019,214,5038,6602,1
7128,2019-07-24 00:00:00.000,2019-07-26,,2.0,,,0,1634.0,0.0,108,143701.51,Small,Low,Summer,7,2019,214,5038,6602,1
7129,2019-07-24 00:00:00.000,2019-07-26,,2.0,,,0,1004.0,0.0,68,143701.51,Small,Low,Summer,7,2019,214,5038,6602,1
6966,2019-07-17 00:00:00.000,2019-07-19,,2.0,,,0,74.0,0.0,5,192597.89,Small,Low,Summer,7,2019,214,5038,6602,1
7006,2019-07-17 00:00:00.000,2019-07-19,,2.0,,,0,3443.0,0.0,211,192597.89,Small,Low,Summer,7,2019,214,5038,6602,1
7007,2019-07-17 00:00:00.000,2019-07-19,,2.0,,,0,60.0,0.0,5,192597.89,Small,Low,Summer,7,2019,214,5038,6602,1
7008,2019-07-17 00:00:00.000,2019-07-19,,2.0,,,0,101.0,0.0,10,192597.89,Small,Low,Summer,7,2019,214,5038,6602,1
7009,2019-07-17 00:00:00.000,2019-07-19,,2.0,,,0,2168.0,0.0,250,192597.89,Small,Low,Summer,7,2019,214,5038,6602,1
7011,2019-07-17 00:00:00.000,2019-07-19,,2.0,,,0,553.0,0.0,33,192597.89,Small,Low,Summer,7,2019,214,5038,6602,1
7000,2019-07-17 00:00:00.000,2019-07-19,,2.0,,,0,330.0,0.0,24,229895.92,Small,Low,Summer,7,2019,214,5038,6602,1
7001,2019-07-17 00:00:00.000,2019-07-19,,2.0,,,0,309.0,0.0,19,229895.92,Small,Low,Summer,7,2019,214,5038,6602,1
7002,2019-07-17 00:00:00.000,2019-07-19,,2.0,,,0,15.0,0.0,1,229895.92,Small,Low,Summer,7,2019,214,5038,6602,1
7003,2019-07-17 00:00:00.000,2019-07-19,,2.0,,,0,1183.0,0.0,124,229895.92,Small,Low,Summer,7,2019,214,5038,6602,1
7005,2019-07-17 00:00:00.000,2019-07-19,,2.0,,,0,2911.0,0.0,183,229895.92,Small,Low,Summer,7,2019,214,5038,6602,1
6913,2019-07-17 00:00:00.000,2019-07-19,,2.0,,,0,1124.0,0.0,99,192597.89,Small,Low,Summer,7,2019,214,5038,6602,1
6931,2019-07-13 00:00:00.000,2019-07-15,,2.0,,,0,725.0,0.0,64,219776.46,Small,Low,Summer,7,2019,214,5038,6602,1
6932,2019-07-13 00:00:00.000,2019-07-15,,2.0,,,0,550.0,0.0,34,219776.46,Small,Low,Summer,7,2019,214,5038,6602,1
6933,2019-07-13 00:00:00.000,2019-07-15,,2.0,,,0,2349.0,0.0,125,219776.46,Small,Low,Summer,7,2019,214,5038,6602,1
6997,2019-07-17 00:00:00.000,2019-07-19,,2.0,,,0,284.0,0.0,26,229895.92,Small,Low,Summer,7,2019,214,5038,6602,1
6998,2019-07-17 00:00:00.000,2019-07-19,,2.0,,,0,1342.0,0.0,78,229895.92,Small,Low,Summer,7,2019,214,5038,6602,1
6999,2019-07-17 00:00:00.000,2019-07-19,,2.0,,,0,3899.0,0.0,238,229895.92,Small,Low,Summer,7,2019,214,5038,6602,1
6066,2019-07-13 00:00:00.000,2019-07-15,,2.0,,,0,18.0,0.0,2,219776.46,Small,Low,Summer,7,2019,214,5038,6602,1
6854,2019-07-13 00:00:00.000,2019-07-15,,2.0,,,0,252.0,0.0,20,219776.46,Small,Low,Summer,7,2019,214,5038,6602,1
6911,2019-07-13 00:00:00.000,2019-07-15,,2.0,,,0,139.0,0.0,10,219776.46,Small,Low,Summer,7,2019,214,5038,6602,1
6928,2019-07-13 00:00:00.000,2019-07-15,,2.0,,,0,4547.0,0.0,472,219776.46,Small,Low,Summer,7,2019,214,5038,6602,1
6929,2019-07-13 00:00:00.000,2019-07-15,,2.0,,,0,42.0,0.0,5,219776.46,Small,Low,Summer,7,2019,214,5038,6602,1
6930,2019-07-13 00:00:00.000,2019-07-15,,2.0,,,0,904.0,0.0,79,219776.46,Small,Low,Summer,7,2019,214,5038,6602,1
6960,2019-07-13 00:00:00.000,2019-07-15,,2.0,,,0,3903.0,0.0,317,389088.72,Small,Low,Summer,7,2019,214,5038,6602,1
6961,2019-07-13 00:00:00.000,2019-07-15,,2.0,,,0,1128.0,0.0,72,389088.72,Small,Low,Summer,7,2019,214,5038,6602,1
6962,2019-07-13 00:00:00.000,2019-07-15,,2.0,,,0,3.0,0.0,1,389088.72,Small,Low,Summer,7,2019,214,5038,6602,1
6963,2019-07-13 00:00:00.000,2019-07-15,,2.0,,,0,256.0,0.0,18,389088.72,Small,Low,Summer,7,2019,214,5038,6602,1
6964,2019-07-13 00:00:00.000,2019-07-15,,2.0,,,0,7.0,0.0,1,389088.72,Small,Low,Summer,7,2019,214,5038,6602,1
6965,2019-07-13 00:00:00.000,2019-07-15,,2.0,,,0,2081.0,0.0,126,389088.72,Small,Low,Summer,7,2019,214,5038,6602,1
6893,2019-07-13 00:00:00.000,2019-07-15,,2.0,,,0,105.0,0.0,11,389088.72,Small,Low,Summer,7,2019,214,5038,6602,1
6942,2019-07-13 00:00:00.000,2019-07-15,,2.0,,,0,1769.0,0.0,107,389088.72,Small,Low,Summer,7,2019,214,5038,6602,1
6956,2019-07-13 00:00:00.000,2019-07-15,,2.0,,,0,163.0,0.0,18,389088.72,Small,Low,Summer,7,2019,214,5038,6602,1
6957,2019-07-13 00:00:00.000,2019-07-15,,2.0,,,0,1.0,0.0,1,389088.72,Small,Low,Summer,7,2019,214,5038,6602,1
6958,2019-07-13 00:00:00.000,2019-07-15,,2.0,,,0,220.0,0.0,16,389088.72,Small,Low,Summer,7,2019,214,5038,6602,1
6959,2019-07-13 00:00:00.000,2019-07-15,,2.0,,,0,1106.0,0.0,69,389088.72,Small,Low,Summer,7,2019,214,5038,6602,1
6707,2019-07-03 00:00:00.000,2019-07-05,,2.0,,,0,985.0,0.0,55,267527.39,Small,Low,Summer,7,2019,214,5038,6602,1
6762,2019-07-03 00:00:00.000,2019-07-05,,2.0,,,0,569.0,0.0,53,267527.39,Small,Low,Summer,7,2019,214,5038,6602,1
6763,2019-07-03 00:00:00.000,2019-07-05,,2.0,,,0,2164.0,0.0,121,267527.39,Small,Low,Summer,7,2019,214,5038,6602,1
6764,2019-07-03 00:00:00.000,2019-07-05,,2.0,,,0,2347.0,0.0,122,267527.39,Small,Low,Summer,7,2019,214,5038,6602,1
6765,2019-07-03 00:00:00.000,2019-07-05,,2.0,,,0,397.0,0.0,29,267527.39,Small,Low,Summer,7,2019,214,5038,6602,1
6766,2019-07-03 00:00:00.000,2019-07-05,,2.0,,,0,2998.0,0.0,183,267527.39,Small,Low,Summer,7,2019,214,5038,6602,1
6729,2019-07-01 00:00:00.000,2019-07-03,,2.0,,,0,2314.0,0.0,38,45468.93,Small,Low,Summer,7,2019,214,5038,6602,1
6750,2019-07-02 00:00:00.000,2019-07-04,,2.0,,,0,2638.0,0.0,44,102009.28,Small,Low,Summer,7,2019,214,5038,6602,1
6751,2019-07-02 00:00:00.000,2019-07-04,,2.0,,,0,1096.0,0.0,49,102009.28,Small,Low,Summer,7,2019,214,5038,6602,1
6752,2019-07-02 00:00:00.000,2019-07-04,,2.0,,,0,4109.0,0.0,175,102009.28,Small,Low,Summer,7,2019,214,5038,6602,1
6753,2019-07-02 00:00:00.000,2019-07-04,,2.0,,,0,255.0,0.0,21,102009.28,Small,Low,Summer,7,2019,214,5038,6602,1
6539,2019-07-03 00:00:00.000,2019-07-05,,2.0,,,0,331.0,0.0,26,267527.39,Small,Low,Summer,7,2019,214,5038,6602,1
6706,2019-06-29 00:00:00.000,2019-07-01,,2.0,,,0,2280.0,0.0,128,173009.59,Small,Low,Summer,6,2019,214,5038,6602,1
6708,2019-06-29 00:00:00.000,2019-07-01,,2.0,,,0,1774.0,0.0,143,173009.59,Small,Low,Summer,6,2019,214,5038,6602,1
6709,2019-06-29 00:00:00.000,2019-07-01,,2.0,,,0,127.0,0.0,11,173009.59,Small,Low,Summer,6,2019,214,5038,6602,1
6710,2019-06-29 00:00:00.000,2019-07-01,,2.0,,,0,1633.0,0.0,94,173009.59,Small,Low,Summer,6,2019,214,5038,6602,1
6711,2019-06-29 00:00:00.000,2019-07-01,,2.0,,,0,896.0,0.0,58,173009.59,Small,Low,Summer,6,2019,214,5038,6602,1
6728,2019-07-01 00:00:00.000,2019-07-03,,2.0,,,0,335.0,0.0,6,45468.93,Small,Low,Summer,7,2019,214,5038,6602,1
6650,2019-06-26 00:00:00.000,2019-06-28,,2.0,,,0,432.0,0.0,49,201579.57,Small,Low,Summer,6,2019,214,5038,6602,1
6651,2019-06-26 00:00:00.000,2019-06-28,,2.0,,,0,270.0,0.0,19,201579.57,Small,Low,Summer,6,2019,214,5038,6602,1
6702,2019-06-29 00:00:00.000,2019-07-01,,2.0,,,0,267.0,0.0,28,173009.59,Small,Low,Summer,6,2019,214,5038,6602,1
6703,2019-06-29 00:00:00.000,2019-07-01,,2.0,,,0,75.0,0.0,7,173009.59,Small,Low,Summer,6,2019,214,5038,6602,1
6704,2019-06-29 00:00:00.000,2019-07-01,,2.0,,,0,123.0,0.0,17,173009.59,Small,Low,Summer,6,2019,214,5038,6602,1
6705,2019-06-29 00:00:00.000,2019-07-01,,2.0,,,0,85.0,0.0,6,173009.59,Small,Low,Summer,6,2019,214,5038,6602,1
6644,2019-06-26 00:00:00.000,2019-06-28,,2.0,,,0,137.0,0.0,12,201579.57,Small,Low,Summer,6,2019,214,5038,6602,1
6645,2019-06-26 00:00:00.000,2019-06-28,,2.0,,,0,567.0,0.0,44,201579.57,Small,Low,Summer,6,2019,214,5038,6602,1
6646,2019-06-26 00:00:00.000,2019-06-28,,2.0,,,0,72.0,0.0,5,201579.57,Small,Low,Summer,6,2019,214,5038,6602,1
6647,2019-06-26 00:00:00.000,2019-06-28,,2.0,,,0,25.0,0.0,3,201579.57,Small,Low,Summer,6,2019,214,5038,6602,1
6648,2019-06-26 00:00:00.000,2019-06-28,,2.0,,,0,128.0,0.0,9,201579.57,Small,Low,Summer,6,2019,214,5038,6602,1
6649,2019-06-26 00:00:00.000,2019-06-28,,2.0,,,0,199.0,0.0,15,201579.57,Small,Low,Summer,6,2019,214,5038,6602,1
6618,2019-06-24 00:00:00.000,2019-06-26,,2.0,,,0,1473.0,0.0,13,83557.9,Small,Low,Summer,6,2019,214,5038,6602,1
6613,2019-06-26 00:00:00.000,2019-06-28,,2.0,,,0,1305.0,0.0,82,201579.57,Small,Low,Summer,6,2019,214,5038,6602,1
6626,2019-06-26 00:00:00.000,2019-06-28,,2.0,,,0,1169.0,0.0,108,201579.57,Small,Low,Summer,6,2019,214,5038,6602,1
6641,2019-06-26 00:00:00.000,2019-06-28,,2.0,,,0,71.0,0.0,9,201579.57,Small,Low,Summer,6,2019,214,5038,6602,1
6642,2019-06-26 00:00:00.000,2019-06-28,,2.0,,,0,2736.0,0.0,160,201579.57,Small,Low,Summer,6,2019,214,5038,6602,1
6643,2019-06-26 00:00:00.000,2019-06-28,,2.0,,,0,600.0,0.0,39,201579.57,Small,Low,Summer,6,2019,214,5038,6602,1
6587,2019-06-22 00:00:00.000,2019-06-24,,2.0,,,0,87.0,0.0,6,201787.53,Small,Low,Summer,6,2019,214,5038,6602,1
6588,2019-06-22 00:00:00.000,2019-06-24,,2.0,,,0,11.0,0.0,1,201787.53,Small,Low,Summer,6,2019,214,5038,6602,1
6589,2019-06-22 00:00:00.000,2019-06-24,,2.0,,,0,723.0,0.0,60,201787.53,Small,Low,Summer,6,2019,214,5038,6602,1
6615,2019-06-24 00:00:00.000,2019-06-26,,2.0,,,0,2263.0,0.0,4,83557.9,Small,Low,Summer,6,2019,214,5038,6602,1
6616,2019-06-24 00:00:00.000,2019-06-26,,2.0,,,0,1215.0,0.0,3,83557.9,Small,Low,Summer,6,2019,214,5038,6602,1
6617,2019-06-24 00:00:00.000,2019-06-26,,2.0,,,0,96.0,0.0,2,83557.9,Small,Low,Summer,6,2019,214,5038,6602,1
6581,2019-06-22 00:00:00.000,2019-06-24,,2.0,,,0,465.0,0.0,33,201787.53,Small,Low,Summer,6,2019,214,5038,6602,1
6582,2019-06-22 00:00:00.000,2019-06-24,,2.0,,,0,591.0,0.0,39,201787.53,Small,Low,Summer,6,2019,214,5038,6602,1
6583,2019-06-22 00:00:00.000,2019-06-24,,2.0,,,0,187.0,0.0,15,201787.53,Small,Low,Summer,6,2019,214,5038,6602,1
6584,2019-06-22 00:00:00.000,2019-06-24,,2.0,,,0,507.0,0.0,51,201787.53,Small,Low,Summer,6,2019,214,5038,6602,1
6585,2019-06-22 00:00:00.000,2019-06-24,,2.0,,,0,238.0,0.0,15,201787.53,Small,Low,Summer,6,2019,214,5038,6602,1
6586,2019-06-22 00:00:00.000,2019-06-24,,2.0,,,0,332.0,0.0,28,201787.53,Small,Low,Summer,6,2019,214,5038,6602,1
2699,2019-06-22 00:00:00.000,2019-06-24,,2.0,,,0,2703.0,0.0,162,201787.53,Small,Low,Summer,6,2019,214,5038,6602,1
6548,2019-06-22 00:00:00.000,2019-06-24,,2.0,,,0,117.0,0.0,9,201787.53,Small,Low,Summer,6,2019,214,5038,6602,1
6563,2019-06-22 00:00:00.000,2019-06-24,,2.0,,,0,536.0,0.0,36,201787.53,Small,Low,Summer,6,2019,214,5038,6602,1
6578,2019-06-22 00:00:00.000,2019-06-24,,2.0,,,0,154.0,0.0,14,201787.53,Small,Low,Summer,6,2019,214,5038,6602,1
6579,2019-06-22 00:00:00.000,2019-06-24,,2.0,,,0,9.0,0.0,2,201787.53,Small,Low,Summer,6,2019,214,5038,6602,1
6580,2019-06-22 00:00:00.000,2019-06-24,,2.0,,,0,1190.0,0.0,75,201787.53,Small,Low,Summer,6,2019,214,5038,6602,1
6501,2019-06-19 00:00:00.000,2019-06-21,,2.0,,,0,941.0,0.0,64,162570.76,Small,Low,Summer,6,2019,214,5038,6602,1
6502,2019-06-19 00:00:00.000,2019-06-21,,2.0,,,0,369.0,0.0,21,162570.76,Small,Low,Summer,6,2019,214,5038,6602,1
6503,2019-06-19 00:00:00.000,2019-06-21,,2.0,,,0,453.0,0.0,42,162570.76,Small,Low,Summer,6,2019,214,5038,6602,1
6504,2019-06-19 00:00:00.000,2019-06-21,,2.0,,,0,107.0,0.0,1,162570.76,Small,Low,Summer,6,2019,214,5038,6602,1
6506,2019-06-19 00:00:00.000,2019-06-21,,2.0,,,0,378.0,0.0,24,162570.76,Small,Low,Summer,6,2019,214,5038,6602,1
6509,2019-06-19 00:00:00.000,2019-06-21,,2.0,,,0,1066.0,0.0,64,162570.76,Small,Low,Summer,6,2019,214,5038,6602,1
6495,2019-06-19 00:00:00.000,2019-06-21,,2.0,,,0,501.0,0.0,35,162570.76,Small,Low,Summer,6,2019,214,5038,6602,1
6496,2019-06-19 00:00:00.000,2019-06-21,,2.0,,,0,1453.0,0.0,106,162570.76,Small,Low,Summer,6,2019,214,5038,6602,1
6497,2019-06-19 00:00:00.000,2019-06-21,,2.0,,,0,322.0,0.0,24,162570.76,Small,Low,Summer,6,2019,214,5038,6602,1
6498,2019-06-19 00:00:00.000,2019-06-21,,2.0,,,0,448.0,0.0,35,162570.76,Small,Low,Summer,6,2019,214,5038,6602,1
6499,2019-06-19 00:00:00.000,2019-06-21,,2.0,,,0,54.0,0.0,4,162570.76,Small,Low,Summer,6,2019,214,5038,6602,1
6500,2019-06-19 00:00:00.000,2019-06-21,,2.0,,,0,117.0,0.0,9,162570.76,Small,Low,Summer,6,2019,214,5038,6602,1
6406,2019-06-12 00:00:00.000,2019-06-14,,2.0,,,0,145.0,0.0,9,191184.92,Small,Low,Summer,6,2019,214,5038,6602,1
6407,2019-06-12 00:00:00.000,2019-06-14,,2.0,,,0,593.0,0.0,54,191184.92,Small,Low,Summer,6,2019,214,5038,6602,1
6408,2019-06-12 00:00:00.000,2019-06-14,,2.0,,,0,906.0,0.0,58,191184.92,Small,Low,Summer,6,2019,214,5038,6602,1
6409,2019-06-12 00:00:00.000,2019-06-14,,2.0,,,0,404.0,0.0,28,191184.92,Small,Low,Summer,6,2019,214,5038,6602,1
6493,2019-06-19 00:00:00.000,2019-06-21,,2.0,,,0,82.0,0.0,12,162570.76,Small,Low,Summer,6,2019,214,5038,6602,1
6494,2019-06-19 00:00:00.000,2019-06-21,,2.0,,,0,464.0,0.0,33,162570.76,Small,Low,Summer,6,2019,214,5038,6602,1
6400,2019-06-12 00:00:00.000,2019-06-14,,2.0,,,0,2683.0,0.0,151,191184.92,Small,Low,Summer,6,2019,214,5038,6602,1
6401,2019-06-12 00:00:00.000,2019-06-14,,2.0,,,0,1606.0,0.0,98,191184.92,Small,Low,Summer,6,2019,214,5038,6602,1
6402,2019-06-12 00:00:00.000,2019-06-14,,2.0,,,0,38.0,0.0,6,191184.92,Small,Low,Summer,6,2019,214,5038,6602,1
6403,2019-06-12 00:00:00.000,2019-06-14,,2.0,,,0,88.0,0.0,7,191184.92,Small,Low,Summer,6,2019,214,5038,6602,1
6404,2019-06-12 00:00:00.000,2019-06-14,,2.0,,,0,213.0,0.0,16,191184.92,Small,Low,Summer,6,2019,214,5038,6602,1
6405,2019-06-12 00:00:00.000,2019-06-14,,2.0,,,0,360.0,0.0,34,191184.92,Small,Low,Summer,6,2019,214,5038,6602,1
6329,2019-06-08 00:00:00.000,2019-06-10,,2.0,,,0,61.0,0.0,4,160910.33,Small,Low,Summer,6,2019,214,5038,6602,1
6330,2019-06-08 00:00:00.000,2019-06-10,,2.0,,,0,926.0,0.0,70,160910.33,Small,Low,Summer,6,2019,214,5038,6602,1
6331,2019-06-08 00:00:00.000,2019-06-10,,2.0,,,0,1064.0,0.0,73,160910.33,Small,Low,Summer,6,2019,214,5038,6602,1
6332,2019-06-08 00:00:00.000,2019-06-10,,2.0,,,0,1527.0,0.0,119,160910.33,Small,Low,Summer,6,2019,214,5038,6602,1
6379,2019-06-12 00:00:00.000,2019-06-14,,2.0,,,0,635.0,0.0,39,191184.92,Small,Low,Summer,6,2019,214,5038,6602,1
6386,2019-06-12 00:00:00.000,2019-06-14,,2.0,,,0,30.0,0.0,4,191184.92,Small,Low,Summer,6,2019,214,5038,6602,1
6323,2019-06-08 00:00:00.000,2019-06-10,,2.0,,,0,76.0,0.0,7,160910.33,Small,Low,Summer,6,2019,214,5038,6602,1
6324,2019-06-08 00:00:00.000,2019-06-10,,2.0,,,0,523.0,0.0,40,160910.33,Small,Low,Summer,6,2019,214,5038,6602,1
6325,2019-06-08 00:00:00.000,2019-06-10,,2.0,,,0,2019.0,0.0,112,160910.33,Small,Low,Summer,6,2019,214,5038,6602,1
6326,2019-06-08 00:00:00.000,2019-06-10,,2.0,,,0,2019.0,0.0,112,160910.33,Small,Low,Summer,6,2019,214,5038,6602,1
6327,2019-06-08 00:00:00.000,2019-06-10,,2.0,,,0,737.0,0.0,64,160910.33,Small,Low,Summer,6,2019,214,5038,6602,1
6328,2019-06-08 00:00:00.000,2019-06-10,,2.0,,,0,85.0,0.0,7,160910.33,Small,Low,Summer,6,2019,214,5038,6602,1
6185,2019-05-29 00:00:00.000,2019-05-31,,2.0,,,0,4083.0,0.0,241,172489.94,Small,Low,Spring,5,2019,214,5038,6602,1
6186,2019-05-29 00:00:00.000,2019-05-31,,2.0,,,0,839.0,0.0,52,172489.94,Small,Low,Spring,5,2019,214,5038,6602,1
6187,2019-05-29 00:00:00.000,2019-05-31,,2.0,,,0,333.0,0.0,22,172489.94,Small,Low,Spring,5,2019,214,5038,6602,1
6188,2019-05-29 00:00:00.000,2019-05-31,,2.0,,,0,940.0,0.0,57,172489.94,Small,Low,Spring,5,2019,214,5038,6602,1
6313,2019-06-08 00:00:00.000,2019-06-10,,2.0,,,0,8.0,0.0,1,160910.33,Small,Low,Summer,6,2019,214,5038,6602,1
6322,2019-06-08 00:00:00.000,2019-06-10,,2.0,,,0,526.0,0.0,35,160910.33,Small,Low,Summer,6,2019,214,5038,6602,1
6179,2019-05-29 00:00:00.000,2019-05-31,,2.0,,,0,708.0,0.0,57,172489.94,Small,Low,Spring,5,2019,214,5038,6602,1
6180,2019-05-29 00:00:00.000,2019-05-31,,2.0,,,0,90.0,0.0,6,172489.94,Small,Low,Spring,5,2019,214,5038,6602,1
6181,2019-05-29 00:00:00.000,2019-05-31,,2.0,,,0,125.0,0.0,11,172489.94,Small,Low,Spring,5,2019,214,5038,6602,1
6182,2019-05-29 00:00:00.000,2019-05-31,,2.0,,,0,268.0,0.0,20,172489.94,Small,Low,Spring,5,2019,214,5038,6602,1
6183,2019-05-29 00:00:00.000,2019-05-31,,2.0,,,0,841.0,0.0,82,172489.94,Small,Low,Spring,5,2019,214,5038,6602,1
6184,2019-05-29 00:00:00.000,2019-05-31,,2.0,,,0,4083.0,0.0,241,172489.94,Small,Low,Spring,5,2019,214,5038,6602,1
6172,2019-05-25 00:00:00.000,2019-05-27,,2.0,,,0,30.0,0.0,4,126004.11,Small,Low,Spring,5,2019,214,5038,6602,1
6173,2019-05-25 00:00:00.000,2019-05-27,,2.0,,,0,190.0,0.0,13,126004.11,Small,Low,Spring,5,2019,214,5038,6602,1
6174,2019-05-25 00:00:00.000,2019-05-27,,2.0,,,0,1678.0,0.0,153,126004.11,Small,Low,Spring,5,2019,214,5038,6602,1
6176,2019-05-29 00:00:00.000,2019-05-31,,2.0,,,0,1463.0,0.0,84,172489.94,Small,Low,Spring,5,2019,214,5038,6602,1
6177,2019-05-29 00:00:00.000,2019-05-31,,2.0,,,0,48.0,0.0,4,172489.94,Small,Low,Spring,5,2019,214,5038,6602,1
6178,2019-05-29 00:00:00.000,2019-05-31,,2.0,,,0,128.0,0.0,10,172489.94,Small,Low,Spring,5,2019,214,5038,6602,1
6166,2019-05-25 00:00:00.000,2019-05-27,,2.0,,,0,312.0,0.0,20,126004.11,Small,Low,Spring,5,2019,214,5038,6602,1
6167,2019-05-25 00:00:00.000,2019-05-27,,2.0,,,0,172.0,0.0,14,126004.11,Small,Low,Spring,5,2019,214,5038,6602,1
6168,2019-05-25 00:00:00.000,2019-05-27,,2.0,,,0,221.0,0.0,14,126004.11,Small,Low,Spring,5,2019,214,5038,6602,1
6169,2019-05-25 00:00:00.000,2019-05-27,,2.0,,,0,284.0,0.0,23,126004.11,Small,Low,Spring,5,2019,214,5038,6602,1
6170,2019-05-25 00:00:00.000,2019-05-27,,2.0,,,0,308.0,0.0,30,126004.11,Small,Low,Spring,5,2019,214,5038,6602,1
6171,2019-05-25 00:00:00.000,2019-05-27,,2.0,,,0,64.0,0.0,5,126004.11,Small,Low,Spring,5,2019,214,5038,6602,1
6072,2019-05-25 00:00:00.000,2019-05-27,,2.0,,,0,1195.0,0.0,68,126004.11,Small,Low,Spring,5,2019,214,5038,6602,1
6074,2019-05-25 00:00:00.000,2019-05-27,,2.0,,,0,102.0,0.0,8,126004.11,Small,Low,Spring,5,2019,214,5038,6602,1
6162,2019-05-25 00:00:00.000,2019-05-27,,2.0,,,0,73.0,0.0,11,126004.11,Small,Low,Spring,5,2019,214,5038,6602,1
